SORT_area,AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,COP_ALOS,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15542,FABDEM,1.00,2.50,2.50,4.00,5.00,6.00,tie,ELD_RMSE,15.02,17.12,16.96,20.23,21.33,23.94
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15543,FABDEM,1.00,2.00,3.00,4.00,5.00,6.00,cop,ELD_MAE,9.23,10.47,12.89,13.58,15.17,16.77
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15544,FABDEM-ALOS,1.50,3.00,1.50,4.00,5.00,6.00,alos,ELD_LE90,21.42,25.95,21.81,30.16,31.63,36.06
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15545,ALOS,3.00,3.00,1.00,4.50,3.50,6.00,alos,ELD_AVG,16.27,16.15,9.62,16.94,16.50,17.83
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15546,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,22.64,22.49,17.03,24.10,23.74,25.43
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15547,FABDEM-ALOS,1.50,3.00,1.50,4.00,5.00,6.00,alos,ELD_RMSE,23.48,26.55,23.64,30.23,31.25,34.69
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15548,FABDEM-ALOS,1.50,3.00,1.50,4.00,5.00,6.00,alos,ELD_MAE,17.03,19.61,17.39,22.27,23.53,26.47
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15549,ALOS,2.00,3.00,1.00,4.00,5.00,6.00,alos,ELD_LE90,30.83,36.61,29.00,43.68,44.93,50.81
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15550,ALOS,2.50,3.50,1.00,4.00,4.00,6.00,alos,ELD_AVG,8.13,8.29,4.96,8.76,8.71,10.79
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15551,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,10.72,10.88,8.69,12.32,12.22,15.24
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15552,FABDEM,1.00,2.00,3.00,4.00,5.00,6.00,cop,ELD_RMSE,10.76,12.86,14.49,16.35,17.58,20.76
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15553,FABDEM,1.00,2.00,3.50,3.50,5.00,6.00,cop,ELD_MAE,8.10,9.44,11.87,11.98,13.51,15.71
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15554,FABDEM,1.00,3.00,2.00,4.00,5.00,6.00,alos,ELD_LE90,16.31,20.85,19.98,25.30,26.95,32.34
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15555,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,4.20,4.30,2.56,4.40,4.48,5.89
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15556,ALOS,2.50,3.50,1.00,4.00,4.00,6.00,alos,ELD_STD,5.70,6.03,4.26,6.24,6.34,8.38
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15557,FABDEM,1.00,2.00,4.00,3.00,5.00,6.00,cop,ELD_RMSE,5.80,6.57,10.72,9.70,11.39,12.80
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15558,FABDEM-COP,1.50,1.50,5.00,3.00,5.00,5.00,cop,ELD_MAE,4.29,4.38,9.92,7.75,9.65,10.10
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15559,FABDEM,1.00,2.00,3.00,4.00,5.00,6.00,cop,ELD_LE90,9.11,10.12,13.71,14.67,16.58,20.56
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15560,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,2.24,2.31,1.65,2.67,2.70,4.11
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15561,ALOS,2.00,3.00,2.00,4.00,4.00,6.00,tie,ELD_STD,3.22,3.54,3.20,3.88,3.87,6.19
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15562,FABDEM,1.00,2.00,5.00,3.00,4.50,5.50,cop,ELD_RMSE,3.29,3.79,10.00,7.77,9.52,10.25
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15563,FABDEM-COP,1.50,1.50,6.00,3.00,4.50,4.50,cop,ELD_MAE,2.25,2.32,9.52,6.82,8.75,8.35
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15564,COP,1.50,1.50,4.00,3.00,5.00,6.00,cop,ELD_LE90,5.07,5.00,11.63,10.98,12.94,15.15
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15565,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.50,3.50,5.00,tie,ELD_AVG,1.72,1.76,1.73,2.08,2.04,2.50
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15566,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,3.00,2.50,5.50,cop,ELD_STD,2.31,2.33,3.14,2.67,2.63,3.23
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15567,FABDEM-COP,1.50,1.50,6.00,3.50,5.00,3.50,cop,ELD_RMSE,2.38,2.47,10.13,6.76,9.05,7.09
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15568,FABDEM-COP,1.50,1.50,6.00,3.50,5.00,3.50,cop,ELD_MAE,1.77,1.84,9.73,6.23,8.66,6.40
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15569,FABDEM-COP,1.50,1.50,5.50,3.00,5.50,4.00,cop,ELD_LE90,3.91,4.06,12.16,9.59,11.97,10.23
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15570,ALOS,2.00,4.00,1.00,4.00,4.00,6.00,alos,ELD_AVG,10.31,11.17,6.54,11.37,11.22,13.20
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15571,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,15.76,16.19,12.24,17.32,17.14,19.30
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15572,FABDEM,1.00,2.50,2.50,4.00,5.00,6.00,tie,ELD_RMSE,15.90,18.15,17.77,21.39,22.46,25.35
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15573,FABDEM,1.00,2.00,3.00,4.00,5.00,6.00,cop,ELD_MAE,10.11,11.52,13.39,14.53,16.05,18.11
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15574,FABDEM-ALOS,1.50,3.00,1.50,4.00,5.00,6.00,alos,ELD_LE90,22.45,27.17,22.79,31.70,33.24,37.85
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,ALL,100.00,15575,ALOS,4.00,3.00,1.00,3.50,3.50,6.00,alos,ELD_AVG,10.20,9.45,5.42,9.83,9.82,11.02
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,ALL,100.00,15576,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,16.23,15.76,11.78,16.80,16.73,18.17
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,ALL,100.00,15577,ALOS,3.00,2.00,1.00,4.00,5.00,6.00,alos,ELD_RMSE,16.85,15.79,13.18,17.61,18.24,20.16
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,ALL,100.00,15578,ALOS,3.50,2.00,1.00,3.50,5.00,6.00,alos,ELD_MAE,10.70,9.36,7.95,10.80,11.81,12.95
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,ALL,100.00,15579,ALOS,3.50,2.00,1.00,3.50,5.00,6.00,alos,ELD_LE90,23.68,21.53,12.17,23.81,24.69,28.80
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,CLIFF,33.67,15580,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,ELD_AVG,17.65,17.35,9.03,17.71,17.40,18.65
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,CLIFF,33.67,15581,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,24.47,24.09,17.52,25.41,25.18,26.56
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,CLIFF,33.67,15582,ALOS,2.50,2.50,1.00,4.00,5.00,6.00,alos,ELD_RMSE,24.74,24.46,18.73,26.77,27.28,29.92
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,CLIFF,33.67,15583,ALOS,2.50,2.50,1.00,4.00,5.00,6.00,alos,ELD_MAE,17.78,17.74,10.40,18.73,19.24,21.34
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,CLIFF,33.67,15584,ALOS,3.00,2.00,1.00,4.00,5.00,6.00,alos,ELD_LE90,34.98,31.72,20.79,37.91,38.69,44.31
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,STEEP,26.47,15585,ALOS,4.00,2.00,1.00,4.00,4.00,6.00,alos,ELD_AVG,8.65,7.93,4.67,8.59,8.70,9.89
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,STEEP,26.47,15586,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,ELD_STD,12.55,11.69,9.50,13.09,13.15,15.27
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,STEEP,26.47,15587,ALOS,4.50,2.00,1.00,3.00,4.50,6.00,alos,ELD_RMSE,14.07,11.70,10.39,13.53,14.17,16.72
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,STEEP,26.47,15588,ALOS,4.50,2.00,1.00,3.00,4.50,6.00,alos,ELD_MAE,9.98,7.93,6.30,8.99,9.77,11.58
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,STEEP,26.47,15589,ALOS,4.50,2.00,1.00,3.00,4.50,6.00,alos,ELD_LE90,19.72,15.28,10.58,18.39,19.37,24.09
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,GENTLE,24.29,15590,ALOS,6.00,2.00,1.00,4.00,4.00,4.00,alos,ELD_AVG,5.46,3.84,3.00,4.39,4.66,4.75
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,GENTLE,24.29,15591,ALOS,5.50,2.00,1.00,3.50,3.50,5.50,alos,ELD_STD,7.67,6.06,5.44,6.88,7.01,7.51
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,GENTLE,24.29,15592,COP,5.00,1.00,2.50,2.50,4.50,5.50,cop,ELD_RMSE,9.06,6.19,8.06,7.74,8.95,9.48
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,GENTLE,24.29,15593,COP,3.50,1.00,4.00,2.00,5.00,5.50,cop,ELD_MAE,6.25,3.94,6.61,5.50,6.95,7.17
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,GENTLE,24.29,15594,COP,6.00,1.00,2.00,3.00,4.00,5.00,cop,ELD_LE90,14.14,8.06,9.66,10.36,12.36,13.40
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FLAT,15.57,15595,ALOS,5.00,1.50,1.50,3.50,4.00,5.50,tie,ELD_AVG,3.27,2.00,1.98,2.66,2.80,3.30
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FLAT,15.57,15596,COP-ALOS,5.50,1.50,2.00,3.00,3.50,5.50,tie,ELD_STD,5.18,3.58,3.94,4.37,4.50,5.17
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FLAT,15.57,15597,COP,2.50,1.00,5.50,2.50,5.00,4.50,cop,ELD_RMSE,5.95,3.73,8.19,6.15,7.76,7.60
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FLAT,15.57,15598,COP,2.00,1.00,6.00,3.00,5.00,4.00,cop,ELD_MAE,3.56,2.13,7.45,4.98,6.77,6.16
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FLAT,15.57,15599,COP,3.00,1.00,4.00,2.00,5.50,5.50,cop,ELD_LE90,8.88,4.44,9.63,8.31,10.40,10.68
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,URBAN,3.97,15600,ALOS-NASA,3.00,3.00,2.50,3.50,4.00,5.00,tie,ELD_AVG,1.80,1.82,1.60,2.10,2.11,2.37
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,URBAN,3.97,15601,FABDEM-COP-NASA-SRTM,2.50,2.50,4.50,3.50,3.50,4.50,cop,ELD_STD,2.43,2.43,3.05,2.72,2.74,3.08
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,URBAN,3.97,15602,COP,1.50,1.50,6.00,3.50,5.00,3.50,cop,ELD_RMSE,2.50,2.46,8.97,5.74,7.98,6.01
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,URBAN,3.97,15603,COP,1.50,1.50,6.00,3.50,5.00,3.50,cop,ELD_MAE,1.87,1.85,8.55,5.15,7.52,5.30
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,URBAN,3.97,15604,COP,1.50,1.50,5.50,3.50,5.50,3.50,cop,ELD_LE90,4.03,3.99,10.58,8.42,10.88,8.81
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FOREST,86.03,15605,ALOS,4.00,3.00,1.00,3.50,3.50,6.00,alos,ELD_AVG,10.94,10.30,5.78,10.73,10.72,11.95
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FOREST,86.03,15606,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,ELD_STD,17.07,16.62,12.46,17.77,17.67,19.17
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FOREST,86.03,15607,ALOS,3.00,2.00,1.00,4.00,5.00,6.00,alos,ELD_RMSE,17.82,16.65,13.68,18.54,19.11,21.27
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FOREST,86.03,15608,ALOS,3.50,2.00,1.00,3.50,5.00,6.00,alos,ELD_MAE,11.75,10.21,7.90,11.46,12.33,13.87
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DSM,FOREST,86.03,15609,ALOS,3.50,2.00,1.00,3.50,5.00,6.00,alos,ELD_LE90,25.09,22.56,12.69,25.29,26.16,30.56
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15610,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_AVG,9.67,9.58,7.23,11.29,11.35,12.73
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15611,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_STD,17.29,17.08,13.83,18.67,18.64,19.91
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15612,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_RMSE,17.62,17.27,14.17,19.41,19.36,20.73
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15613,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_MAE,9.44,9.35,6.95,11.00,11.03,12.34
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,ALL,100.00,15614,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_LE90,23.34,23.11,16.34,27.25,27.22,30.34
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15615,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_AVG,16.65,16.28,12.60,18.21,18.43,19.95
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15616,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_STD,25.86,25.20,20.94,27.41,27.36,28.45
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15617,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_RMSE,27.92,27.05,22.80,31.36,31.25,33.21
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15618,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_MAE,17.83,17.20,13.56,21.91,21.87,23.94
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,CLIFF,33.81,15619,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,SMD_LE90,39.17,37.94,30.73,45.67,45.97,50.28
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15620,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_AVG,7.84,8.09,4.91,7.64,7.68,8.91
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15621,ALOS,4.50,4.50,1.00,2.50,2.50,6.00,alos,SMD_STD,11.43,11.62,7.85,10.87,10.86,12.21
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15622,ALOS,3.50,4.50,1.00,3.00,3.00,6.00,alos,SMD_RMSE,11.44,11.67,7.90,11.03,11.01,12.37
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15623,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_MAE,7.90,8.00,5.01,7.92,7.94,9.15
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,STEEP,25.19,15624,ALOS,4.00,5.00,1.00,2.50,2.50,6.00,alos,SMD_LE90,17.86,18.57,11.27,17.01,17.15,19.63
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15625,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_AVG,4.01,4.32,2.90,4.35,4.43,5.13
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15626,ALOS,3.50,5.00,1.00,3.00,3.00,5.50,alos,SMD_STD,6.48,6.90,4.56,6.26,6.32,7.13
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15627,ALOS,3.00,5.50,1.00,3.00,3.00,5.50,alos,SMD_RMSE,6.49,7.00,4.57,6.26,6.33,7.15
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15628,ALOS,3.50,3.50,1.00,3.50,3.50,6.00,alos,SMD_MAE,3.97,4.20,2.87,4.33,4.40,5.11
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,GENTLE,24.89,15629,ALOS,2.50,4.00,1.00,3.50,4.00,6.00,alos,SMD_LE90,8.40,9.21,6.16,8.85,9.07,10.73
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15630,ALOS,2.50,3.50,1.50,3.50,4.00,6.00,alos,SMD_AVG,2.72,2.96,2.24,3.12,3.25,3.86
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15631,ALOS,3.50,4.00,1.00,3.50,3.50,5.50,alos,SMD_STD,4.53,4.91,3.94,4.59,4.71,5.33
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15632,ALOS,3.00,4.00,1.00,3.50,3.50,6.00,alos,SMD_RMSE,4.66,5.16,4.04,4.84,4.98,5.83
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15633,ALOS,2.00,3.50,1.50,4.00,4.00,6.00,alos,SMD_MAE,2.70,2.91,2.21,3.21,3.35,4.12
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FLAT,16.11,15634,ALOS,2.00,3.50,1.00,4.00,4.50,6.00,alos,SMD_LE90,5.71,6.31,4.44,6.61,6.89,8.75
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15635,COP,2.00,1.50,3.50,4.00,4.00,6.00,cop,SMD_AVG,2.23,2.16,2.69,3.00,3.10,3.64
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15636,COP,1.50,1.50,5.50,3.50,3.50,5.50,cop,SMD_STD,3.07,2.99,4.95,3.88,3.98,4.64
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15637,COP,1.50,1.50,5.50,3.50,3.50,5.50,cop,SMD_RMSE,3.09,3.00,4.96,3.92,4.01,4.64
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15638,COP,2.00,1.50,3.50,4.00,4.00,6.00,cop,SMD_MAE,2.25,2.17,2.67,3.03,3.12,3.65
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,URBAN,3.97,15639,COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,SMD_LE90,5.00,4.82,5.24,6.42,6.57,7.52
16_la_palma,la_palma,N28VW018B,28.6500000,-17.8500000,991.33,42.30,11.66,1760.41,86.08,3.97,DTM,FOREST,86.03,15640,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_AVG,10.51,10.45,7.84,12.21,12.26,13.69
